löpnummer, tid
449, 2630949.020385742
450, 2634763.717651367
451, 2636432.647705078
452, 2629756.9274902344
453, 2637863.1591796875
454, 2635240.5548095703
455, 2648591.995239258
456, 2648591.995239258
457, 2637386.3220214844
458, 2648591.995239258
459, 2634525.2990722656
460, 2633094.7875976562
461, 2632617.950439453
462, 2639293.670654297
463, 2635478.973388672
464, 2631664.276123047
465, 2657413.4826660156
466, 2655029.296875
467, 2631664.276123047
468, 2631902.6947021484
469, 2633333.206176758
470, 2648115.1580810547
471, 2648353.5766601562
472, 2632379.5318603516
473, 2629041.6717529297
474, 2648830.4138183594
475, 2653121.9482421875
476, 2629518.508911133
477, 2632379.5318603516
478, 2686023.712158203
479, 2631187.4389648438
480, 2649784.0881347656
481, 2652406.692504883
482, 2632379.5318603516
483, 2656698.226928711
484, 2670526.5045166016
485, 2632617.950439453
486, 2633094.7875976562
487, 2633333.206176758
488, 2631902.6947021484
489, 2633810.043334961
490, 2635002.1362304688
491, 2629280.0903320312
492, 2631425.8575439453
493, 2649784.0881347656
494, 2646684.6466064453
495, 2648115.1580810547
496, 2649545.669555664
497, 2631425.8575439453
498, 2632617.950439453
499, 2633810.043334961
500, 2632856.3690185547
501, 2633571.6247558594
502, 2635717.3919677734
503, 2646684.6466064453
504, 2634286.880493164
505, 2637386.3220214844
506, 2632141.11328125
507, 2632379.5318603516
508, 2632141.11328125
509, 2648353.5766601562
510, 2647161.4837646484
511, 2632617.950439453
512, 2664566.0400390625
513, 2655744.5526123047
514, 2634286.880493164
515, 2650976.1810302734
516, 2664804.458618164
517, 2630949.020385742
518, 2649545.669555664
519, 2633571.6247558594
520, 2632141.11328125
521, 2650737.762451172
522, 2648591.995239258
523, 2633333.206176758
524, 2633094.7875976562
525, 2650022.506713867
526, 2632617.950439453
527, 2635478.973388672
528, 2632379.5318603516
529, 2632379.5318603516
530, 2649307.2509765625
531, 2662420.2728271484
532, 2647876.739501953
533, 2648830.4138183594
534, 2666234.9700927734
535, 2632379.5318603516
536, 2646923.065185547
537, 2649307.2509765625
538, 2630472.183227539
539, 2634763.717651367
540, 2646446.2280273438
541, 2632856.3690185547
542, 2634525.2990722656
543, 2633571.6247558594
544, 2630472.183227539
545, 2633333.206176758
546, 2632379.5318603516
547, 2633094.7875976562
548, 2632141.11328125
549, 2631187.4389648438
550, 2648353.5766601562
551, 2633810.043334961
552, 2630472.183227539
553, 2630710.6018066406
554, 2631902.6947021484
555, 2630949.020385742
556, 2632856.3690185547
557, 2633094.7875976562
558, 2631902.6947021484
559, 2650499.3438720703
560, 2632856.3690185547
561, 2635955.810546875
562, 2631664.276123047
563, 2633333.206176758
564, 2630949.020385742
565, 2631425.8575439453
566, 2631664.276123047
567, 2630949.020385742
568, 2630710.6018066406
569, 2649307.2509765625
570, 2644062.042236328
571, 2635478.973388672
572, 2650022.506713867
573, 2631902.6947021484
574, 2634525.2990722656
575, 2650737.762451172
576, 2629280.0903320312
577, 2636671.0662841797
578, 2650499.3438720703
579, 2630710.6018066406
580, 2635240.5548095703
581, 2649784.0881347656
582, 2630710.6018066406
583, 2652168.2739257812
584, 2649784.0881347656
585, 2631664.276123047
586, 2652406.692504883
587, 2650022.506713867
588, 2643823.6236572266
589, 2654075.6225585938
590, 2633333.206176758
591, 2632379.5318603516
592, 2633571.6247558594
593, 2633333.206176758
594, 2630949.020385742
595, 2635240.5548095703
596, 2632141.11328125
597, 2647876.739501953
598, 2816200.2563476562
599, 2784252.166748047
600, 2707481.3842773438
601, 2644538.8793945312
602, 2669572.8302001953
603, 2631425.8575439453
604, 2637624.740600586
605, 2633810.043334961
606, 2641916.275024414
607, 2667188.6444091797
608, 2635955.810546875
609, 2631187.4389648438
610, 2653360.366821289
611, 2632856.3690185547
612, 2631664.276123047
613, 2635478.973388672
614, 2635955.810546875
615, 2630710.6018066406
616, 2668857.5744628906
617, 2635240.5548095703
618, 2638101.577758789
619, 2635002.1362304688
620, 2651929.8553466797
621, 2630949.020385742
622, 2637386.3220214844
623, 2634763.717651367
624, 2630710.6018066406
625, 2652168.2739257812
626, 2635478.973388672
627, 2631187.4389648438
628, 2635478.973388672
629, 2635717.3919677734
630, 2631187.4389648438
631, 2633810.043334961
632, 2632856.3690185547
633, 2629995.346069336
634, 2635002.1362304688
635, 2648115.1580810547
636, 2638816.8334960938
637, 2634286.880493164
638, 2649784.0881347656
639, 2630710.6018066406
640, 2634286.880493164
641, 2631902.6947021484
642, 2629280.0903320312
643, 2633571.6247558594
644, 2649068.832397461
645, 2645969.3908691406
646, 2650499.3438720703
647, 2648830.4138183594
648, 2629280.0903320312
649, 2635002.1362304688
650, 2632141.11328125
651, 2631425.8575439453
652, 2635717.3919677734
653, 2631664.276123047
654, 2655267.7154541016
655, 2635478.973388672
656, 2632379.5318603516
657, 2633571.6247558594
658, 2648591.995239258
659, 2632856.3690185547
660, 2635002.1362304688
661, 2635240.5548095703
662, 2632617.950439453
663, 2669572.8302001953
664, 2635717.3919677734
665, 2631425.8575439453
666, 2633333.206176758
667, 2634286.880493164
668, 2630472.183227539
669, 2631902.6947021484
670, 2635955.810546875
671, 2631425.8575439453
672, 2632617.950439453
673, 2650737.762451172
674, 2630949.020385742
675, 2632856.3690185547
676, 2637147.903442383
677, 2630710.6018066406
678, 2631902.6947021484
679, 2635717.3919677734
680, 2630472.183227539
681, 2635002.1362304688
682, 2653121.9482421875
683, 2647399.90234375
684, 2632379.5318603516
685, 2651929.8553466797
686, 2629280.0903320312
687, 2634286.880493164
688, 2638578.414916992
689, 2632856.3690185547
690, 2634525.2990722656
691, 2641439.437866211
692, 2640485.7635498047
693, 2635002.1362304688
694, 2635478.973388672
695, 2632856.3690185547
696, 2637863.1591796875
697, 2636671.0662841797
698, 2631902.6947021484
699, 2631902.6947021484
700, 2632617.950439453
701, 2649068.832397461
702, 2710342.4072265625
703, 2681493.7591552734
704, 2631425.8575439453
705, 2632141.11328125
706, 2635955.810546875
707, 2665758.1329345703
708, 2647161.4837646484
709, 2632856.3690185547
710, 2695798.873901367
711, 2633333.206176758
712, 2634048.4619140625
713, 2639055.2520751953
714, 2632617.950439453
715, 2632379.5318603516
716, 2636432.647705078
717, 2634286.880493164
718, 2639532.0892333984
719, 2632617.950439453
720, 2648591.995239258
721, 2646923.065185547
722, 2632379.5318603516
723, 2648115.1580810547
724, 2633810.043334961
725, 2634525.2990722656
726, 2634763.717651367
727, 2632856.3690185547
728, 2633094.7875976562
729, 2648830.4138183594
730, 2633094.7875976562
731, 2634286.880493164
732, 2638578.414916992
733, 2631664.276123047
734, 2631425.8575439453
735, 2633810.043334961
736, 2637624.740600586
737, 2634286.880493164
738, 2633094.7875976562
739, 2648591.995239258
740, 2632141.11328125
741, 2634048.4619140625
742, 2629995.346069336
743, 2633571.6247558594
744, 2633333.206176758
745, 2632379.5318603516
746, 2639055.2520751953
747, 2633571.6247558594
748, 2647876.739501953
749, 2782821.6552734375
750, 2862453.4606933594
751, 2743244.171142578
752, 2634525.2990722656
753, 2681493.7591552734
754, 2633094.7875976562
755, 2642393.112182617
756, 2635002.1362304688
757, 2631902.6947021484
758, 2684831.6192626953
759, 2638816.8334960938
760, 2631664.276123047
761, 2650260.9252929688
762, 2650976.1810302734
763, 2634525.2990722656
764, 2655982.9711914062
765, 2635955.810546875
766, 2633333.206176758
767, 2667427.0629882812
768, 2635955.810546875
769, 2633333.206176758
770, 2636432.647705078
771, 2650976.1810302734
772, 2632856.3690185547
773, 2634525.2990722656
774, 2633094.7875976562
775, 2633571.6247558594
776, 2632379.5318603516
777, 2649784.0881347656
778, 2632617.950439453
779, 2635240.5548095703
780, 2633333.206176758
781, 2633333.206176758
782, 2634763.717651367
783, 2634048.4619140625
784, 2631902.6947021484
785, 2635955.810546875
786, 2646446.2280273438
787, 2633094.7875976562
788, 2635002.1362304688
789, 2633094.7875976562
790, 2633094.7875976562
791, 2634525.2990722656
792, 2632379.5318603516
793, 2633094.7875976562
794, 2633810.043334961
795, 2645730.972290039
796, 2650499.3438720703
797, 2634763.717651367
798, 2647161.4837646484
799, 2652645.1110839844
800, 2633333.206176758
801, 2631425.8575439453
802, 2636194.2291259766
803, 2635002.1362304688
804, 2629756.9274902344
805, 2724647.5219726562
806, 2650499.3438720703
807, 2632617.950439453
808, 2652883.529663086
809, 2668857.5744628906
810, 2629995.346069336
811, 2651214.599609375
812, 2650260.9252929688
813, 2629041.6717529297
814, 2660512.924194336
815, 2656698.226928711
816, 2630233.7646484375
817, 2651691.436767578
818, 2662897.1099853516
819, 2696275.7110595703
820, 2637386.3220214844
821, 2634525.2990722656
822, 2629041.6717529297
823, 2636671.0662841797
824, 2650260.9252929688
825, 2628564.8345947266
826, 2635002.1362304688
827, 2635478.973388672
828, 2628564.8345947266
829, 2644538.8793945312
830, 2633333.206176758
831, 2638816.8334960938
832, 2633810.043334961
833, 2649784.0881347656
834, 2643585.205078125
835, 2632379.5318603516
836, 2648591.995239258
837, 2629995.346069336
838, 2635002.1362304688
839, 2634525.2990722656
840, 2629756.9274902344
841, 2635478.973388672
842, 2635002.1362304688
843, 2645492.5537109375
844, 2640724.1821289062
845, 2633571.6247558594
846, 2630949.020385742
847, 2636671.0662841797
848, 2648115.1580810547
849, 2629995.346069336
850, 2634763.717651367
851, 2641916.275024414
852, 2669334.4116210938
853, 2641677.8564453125
854, 2632379.5318603516
855, 2629995.346069336
856, 2633571.6247558594
857, 2632617.950439453
858, 2629995.346069336
859, 2635717.3919677734
860, 2634048.4619140625
861, 2654075.6225585938
862, 2634286.880493164
863, 2633094.7875976562
864, 2630233.7646484375
865, 2636194.2291259766
866, 2629756.9274902344
867, 2633810.043334961
868, 2632379.5318603516
869, 2629280.0903320312
870, 2632856.3690185547
871, 2650976.1810302734
872, 2645015.7165527344
873, 2632856.3690185547
874, 2650260.9252929688
875, 2636909.4848632812
876, 2635478.973388672
877, 2634525.2990722656
878, 2631902.6947021484
879, 2633333.206176758
880, 2650499.3438720703
881, 2630233.7646484375
882, 2649784.0881347656
883, 2636432.647705078
884, 2630710.6018066406
885, 2632617.950439453
886, 2635240.5548095703
887, 2631425.8575439453
888, 2635478.973388672
889, 2636194.2291259766
890, 2646446.2280273438
891, 2638578.414916992
892, 2635717.3919677734
893, 2631425.8575439453
894, 2634763.717651367
895, 2703428.268432617
896, 2758502.960205078
897, 2777814.8651123047
898, 2748489.3798828125
899, 2740859.9853515625
900, 2635002.1362304688
901, 2633810.043334961
902, 2630949.020385742
903, 2663612.3657226562
904, 2635478.973388672
905, 2630710.6018066406
906, 2665281.295776367
907, 2635717.3919677734
908, 2631902.6947021484
909, 2648830.4138183594
910, 2652883.529663086
911, 2631425.8575439453
912, 2650737.762451172
913, 2635478.973388672
914, 2630710.6018066406
915, 2633094.7875976562
916, 2636671.0662841797
917, 2631187.4389648438
918, 2649545.669555664
919, 2635478.973388672
920, 2633094.7875976562
921, 2631902.6947021484
922, 2633333.206176758
923, 2629995.346069336
924, 2632856.3690185547
925, 2633810.043334961
926, 2629041.6717529297
927, 2640485.7635498047
928, 2643823.6236572266
929, 2630472.183227539
930, 2631664.276123047
931, 2632617.950439453
932, 2631425.8575439453
933, 2632141.11328125
934, 2633094.7875976562
935, 2630949.020385742
936, 2631664.276123047
937, 2650260.9252929688
938, 2631187.4389648438
939, 2631664.276123047
940, 2634048.4619140625
941, 2629280.0903320312
942, 2632856.3690185547
943, 2630233.7646484375
944, 2633571.6247558594
945, 2631187.4389648438
946, 2641677.8564453125
947, 2642869.9493408203
948, 2653598.7854003906
949, 2648830.4138183594
950, 2650976.1810302734
951, 2633571.6247558594
952, 2631187.4389648438
953, 2634048.4619140625
954, 2633333.206176758
955, 2631902.6947021484
956, 2649545.669555664
957, 2632379.5318603516
958, 2631664.276123047
959, 2632379.5318603516
960, 2635002.1362304688
961, 2631902.6947021484
962, 2635717.3919677734
963, 2631187.4389648438
964, 2632617.950439453
965, 2650737.762451172
966, 2633333.206176758
967, 2635002.1362304688
968, 2635240.5548095703
969, 2633333.206176758
970, 2631187.4389648438
971, 2633094.7875976562
972, 2632856.3690185547
973, 2631187.4389648438
974, 2634525.2990722656
975, 2725362.777709961
976, 2828598.0224609375
977, 2793312.0727539062
978, 2694129.9438476562
979, 2630710.6018066406
980, 2669095.993041992
981, 2632617.950439453
982, 2631664.276123047
983, 2633333.206176758
984, 2660751.3427734375
985, 2645730.972290039
986, 2651453.0181884766
987, 2634763.717651367
988, 2648591.995239258
989, 2632617.950439453
990, 2633333.206176758
991, 2632856.3690185547
992, 2649545.669555664
993, 2678871.1547851562
994, 2630472.183227539
995, 2650737.762451172
996, 2656698.226928711
997, 2632379.5318603516
998, 2658843.994140625
999, 2649545.669555664
1000, 2633571.6247558594
1001, 2635002.1362304688
1002, 2630710.6018066406
1003, 2649545.669555664
1004, 2633810.043334961
1005, 2633810.043334961
1006, 2631187.4389648438
1007, 2633571.6247558594
1008, 2630472.183227539
1009, 2631902.6947021484
1010, 2634048.4619140625
1011, 2631902.6947021484
1012, 2648115.1580810547
1013, 2639293.670654297
1014, 2637863.1591796875
1015, 2648830.4138183594
1016, 2648591.995239258
1017, 2649068.832397461
1018, 2632856.3690185547
1019, 2648115.1580810547
1020, 2649307.2509765625
1021, 2631902.6947021484
1022, 2665996.551513672
1023, 2665758.1329345703
1024, 2632379.5318603516
1025, 2649545.669555664
1026, 2632141.11328125
1027, 2633810.043334961
1028, 2635002.1362304688
1029, 2630233.7646484375
1030, 2634525.2990722656
1031, 2650499.3438720703
1032, 2631187.4389648438
1033, 2637624.740600586
1034, 2633810.043334961
1035, 2630710.6018066406
1036, 2634048.4619140625
1037, 2634763.717651367
1038, 2630710.6018066406
1039, 2635240.5548095703
1040, 2649545.669555664
1041, 2664566.0400390625
1042, 2649307.2509765625
1043, 2648830.4138183594
1044, 2629518.508911133
1045, 2657175.064086914
1046, 2649068.832397461
1047, 2629756.9274902344
1048, 2650499.3438720703
1049, 2635002.1362304688
1050, 2646207.809448242
1051, 2636194.2291259766
1052, 2633810.043334961
1053, 2629518.508911133
1054, 2634763.717651367
1055, 2635002.1362304688
1056, 2629518.508911133
1057, 2637386.3220214844
1058, 2634048.4619140625
1059, 2639293.670654297
1060, 2642869.9493408203
1061, 2649784.0881347656
1062, 2631425.8575439453
1063, 2650737.762451172
1064, 2635240.5548095703
1065, 2630949.020385742
1066, 2634525.2990722656
1067, 2634048.4619140625
1068, 2631664.276123047
1069, 2650737.762451172
1070, 2633333.206176758
1071, 2630949.020385742
1072, 2634763.717651367
1073, 2634525.2990722656
1074, 2637863.1591796875
1075, 2636909.4848632812
1076, 2633810.043334961
1077, 2631187.4389648438
1078, 2651214.599609375
1079, 2635240.5548095703
1080, 2630472.183227539
1081, 2635478.973388672
1082, 2633810.043334961
1083, 2632141.11328125
1084, 2636194.2291259766
1085, 2632379.5318603516
1086, 2634763.717651367
1087, 2635240.5548095703
1088, 2663135.528564453
1089, 2650260.9252929688
1090, 2639293.670654297
1091, 2629041.6717529297
1092, 2633094.7875976562
1093, 2635240.5548095703
1094, 2630949.020385742
1095, 2640008.9263916016
1096, 2651929.8553466797
1097, 2648115.1580810547
1098, 2633810.043334961
1099, 2651929.8553466797
1100, 2648353.5766601562
1101, 2650022.506713867
1102, 2636671.0662841797
1103, 2633810.043334961
1104, 2633333.206176758
1105, 2637624.740600586
1106, 2632856.3690185547
1107, 2647876.739501953
1108, 2635478.973388672
1109, 2638578.414916992
1110, 2635002.1362304688
1111, 2635717.3919677734
1112, 2631425.8575439453
1113, 2640724.1821289062
1114, 2635002.1362304688
1115, 2630472.183227539
1116, 2650499.3438720703
1117, 2636194.2291259766
1118, 2631187.4389648438
1119, 2634048.4619140625
1120, 2636432.647705078
1121, 2633094.7875976562
1122, 2634525.2990722656
1123, 2648353.5766601562
1124, 2633333.206176758
1125, 2634525.2990722656
1126, 2723932.2662353516
1127, 2833843.231201172
1128, 2792835.235595703
1129, 2690076.8280029297
1130, 2631664.276123047
1131, 2667665.481567383
1132, 2637863.1591796875
1133, 2633571.6247558594
1134, 2634763.717651367
1135, 2667427.0629882812
1136, 2648353.5766601562
1137, 2641677.8564453125
1138, 2634763.717651367
1139, 2646684.6466064453
1140, 2650499.3438720703
1141, 2642393.112182617
1142, 2638101.577758789
1143, 2634525.2990722656
1144, 2635717.3919677734
1145, 2648353.5766601562
1146, 2648830.4138183594
1147, 2635478.973388672
1148, 2632141.11328125
1149, 2657890.3198242188
1150, 2659320.831298828
1151, 2631187.4389648438
1152, 2653121.9482421875
1153, 2635717.3919677734
1154, 2648115.1580810547
1155, 2635478.973388672
1156, 2634286.880493164
1157, 2632617.950439453
1158, 2633571.6247558594
1159, 2636432.647705078
1160, 2631664.276123047
1161, 2633333.206176758
1162, 2634763.717651367
1163, 2647638.3209228516
1164, 2632379.5318603516
1165, 2632856.3690185547
1166, 2629995.346069336
1167, 2632856.3690185547
1168, 2634763.717651367
1169, 2631664.276123047
1170, 2630710.6018066406
1171, 2632141.11328125
1172, 2635240.5548095703
1173, 2648591.995239258
1174, 2647161.4837646484
1175, 2633810.043334961
1176, 2631902.6947021484
1177, 2647399.90234375
1178, 2632856.3690185547
1179, 2635002.1362304688
1180, 2632141.11328125
1181, 2633810.043334961
1182, 2665042.8771972656
1183, 2632856.3690185547
1184, 2658605.5755615234
1185, 2650260.9252929688
1186, 2632141.11328125
1187, 2665519.7143554688
1188, 2646923.065185547
1189, 2631664.276123047
1190, 2649307.2509765625
1191, 2653360.366821289
