löpnummer, tid
542, 173330.30700683594
543, 173807.14416503906
544, 174522.39990234375
545, 173091.88842773438
546, 174283.9813232422
547, 174045.56274414062
548, 173091.88842773438
549, 174283.9813232422
550, 173330.30700683594
551, 173568.7255859375
552, 174522.39990234375
553, 173807.14416503906
554, 174045.56274414062
555, 174522.39990234375
556, 173091.88842773438
557, 174283.9813232422
558, 174283.9813232422
559, 172853.4698486328
560, 177145.00427246094
561, 173568.7255859375
562, 172853.4698486328
563, 174283.9813232422
564, 173568.7255859375
565, 173807.14416503906
566, 173807.14416503906
567, 173330.30700683594
568, 174045.56274414062
569, 173807.14416503906
570, 172853.4698486328
571, 173807.14416503906
572, 173807.14416503906
573, 172853.4698486328
574, 174283.9813232422
575, 173091.88842773438
576, 172853.4698486328
577, 174283.9813232422
578, 173807.14416503906
579, 174045.56274414062
580, 174283.9813232422
581, 172853.4698486328
582, 181913.3758544922
583, 168085.09826660156
584, 167369.84252929688
585, 168323.51684570312
586, 167608.26110839844
587, 167846.6796875
588, 167846.6796875
589, 167369.84252929688
590, 167846.6796875
591, 168085.09826660156
592, 167131.4239501953
593, 168085.09826660156
594, 167846.6796875
595, 167131.4239501953
596, 168085.09826660156
597, 167846.6796875
598, 168085.09826660156
599, 168085.09826660156
600, 167131.4239501953
601, 168561.9354248047
602, 168561.9354248047
603, 166654.5867919922
604, 167846.6796875
605, 170469.2840576172
606, 167131.4239501953
607, 168323.51684570312
608, 167608.26110839844
609, 167608.26110839844
610, 167846.6796875
611, 166893.00537109375
612, 167846.6796875
613, 168085.09826660156
614, 166893.00537109375
615, 167846.6796875
616, 168085.09826660156
617, 167131.4239501953
618, 167369.84252929688
619, 166893.00537109375
620, 167608.26110839844
621, 167369.84252929688
622, 166893.00537109375
623, 168085.09826660156
624, 167608.26110839844
625, 166893.00537109375
626, 168561.9354248047
627, 167608.26110839844
628, 169992.44689941406
629, 168561.9354248047
630, 167369.84252929688
631, 167846.6796875
632, 168800.35400390625
633, 167131.4239501953
634, 168085.09826660156
635, 167608.26110839844
636, 166416.16821289062
637, 167608.26110839844
638, 168085.09826660156
639, 166654.5867919922
640, 168085.09826660156
641, 167608.26110839844
642, 168085.09826660156
643, 168085.09826660156
644, 167131.4239501953
645, 168085.09826660156
646, 168323.51684570312
647, 167131.4239501953
648, 168561.9354248047
649, 167608.26110839844
650, 167369.84252929688
651, 170707.70263671875
652, 162363.05236816406
653, 162601.47094726562
654, 163316.7266845703
655, 161409.3780517578
656, 162601.47094726562
657, 162839.8895263672
658, 161409.3780517578
659, 162124.6337890625
660, 162363.05236816406
661, 161647.79663085938
662, 162601.47094726562
663, 162363.05236816406
664, 162601.47094726562
665, 162839.8895263672
666, 161170.95947265625
667, 161647.79663085938
668, 162839.8895263672
669, 161409.3780517578
670, 161886.21520996094
671, 162124.6337890625
672, 161647.79663085938
673, 162363.05236816406
674, 164508.81958007812
675, 161647.79663085938
676, 162601.47094726562
677, 161647.79663085938
678, 162601.47094726562
679, 163078.30810546875
680, 162363.05236816406
681, 162601.47094726562
682, 163078.30810546875
683, 161647.79663085938
684, 163555.14526367188
685, 162124.6337890625
686, 162124.6337890625
687, 163316.7266845703
688, 162363.05236816406
689, 162124.6337890625
690, 162839.8895263672
691, 161409.3780517578
692, 162839.8895263672
693, 162363.05236816406
694, 162124.6337890625
695, 162839.8895263672
696, 163078.30810546875
697, 162124.6337890625
698, 165700.91247558594
699, 161170.95947265625
700, 162601.47094726562
701, 162839.8895263672
702, 162601.47094726562
703, 161886.21520996094
704, 162839.8895263672
705, 161886.21520996094
706, 163316.7266845703
707, 162839.8895263672
708, 162601.47094726562
709, 169754.0283203125
710, 161886.21520996094
711, 162839.8895263672
712, 163316.7266845703
713, 161647.79663085938
714, 162601.47094726562
715, 162363.05236816406
716, 162124.6337890625
717, 162601.47094726562
718, 162601.47094726562
719, 161409.3780517578
720, 162839.8895263672
721, 161409.3780517578
722, 169992.44689941406
723, 157356.26220703125
724, 156641.00646972656
725, 156879.42504882812
726, 157117.8436279297
727, 155687.3321533203
728, 157594.6807861328
729, 156402.587890625
730, 156641.00646972656
731, 156641.00646972656
732, 157117.8436279297
733, 156879.42504882812
734, 157356.26220703125
735, 157117.8436279297
736, 157594.6807861328
737, 156641.00646972656
738, 156402.587890625
739, 156641.00646972656
740, 157594.6807861328
741, 156402.587890625
742, 157117.8436279297
743, 156402.587890625
744, 156879.42504882812
745, 157117.8436279297
746, 159740.44799804688
747, 157594.6807861328
748, 157117.8436279297
749, 156164.16931152344
750, 157356.26220703125
751, 157117.8436279297
752, 156402.587890625
753, 156879.42504882812
754, 156879.42504882812
755, 157117.8436279297
756, 157833.09936523438
757, 156641.00646972656
758, 157356.26220703125
759, 157594.6807861328
760, 156164.16931152344
761, 157356.26220703125
762, 158071.51794433594
763, 156402.587890625
764, 157833.09936523438
765, 157117.8436279297
766, 156641.00646972656
767, 157833.09936523438
768, 156402.587890625
769, 157117.8436279297
770, 157356.26220703125
771, 158309.9365234375
772, 158071.51794433594
773, 157594.6807861328
774, 156879.42504882812
775, 157833.09936523438
776, 156402.587890625
777, 157594.6807861328
778, 158071.51794433594
779, 157117.8436279297
780, 157356.26220703125
781, 157356.26220703125
782, 156641.00646972656
783, 157356.26220703125
784, 157117.8436279297
785, 157117.8436279297
786, 157594.6807861328
787, 156402.587890625
788, 157594.6807861328
789, 157356.26220703125
790, 156641.00646972656
791, 157594.6807861328
792, 157117.8436279297
793, 156402.587890625
794, 157594.6807861328
795, 167131.4239501953
796, 151634.21630859375
797, 152349.47204589844
798, 151634.21630859375
799, 151872.6348876953
800, 152349.47204589844
801, 151634.21630859375
802, 151872.6348876953
803, 152587.890625
804, 151395.7977294922
805, 152349.47204589844
806, 152587.890625
807, 151872.6348876953
808, 152111.05346679688
809, 152587.890625
810, 151872.6348876953
811, 152826.30920410156
812, 151395.7977294922
813, 151872.6348876953
814, 152826.30920410156
815, 152111.05346679688
816, 151872.6348876953
817, 152349.47204589844
818, 152111.05346679688
819, 152587.890625
820, 154018.40209960938
821, 152349.47204589844
822, 152587.890625
823, 152111.05346679688
824, 151872.6348876953
825, 152587.890625
826, 151634.21630859375
827, 152111.05346679688
828, 152587.890625
829, 151872.6348876953
830, 152349.47204589844
831, 151872.6348876953
832, 151872.6348876953
833, 153303.1463623047
834, 151395.7977294922
835, 152587.890625
836, 153303.1463623047
837, 151634.21630859375
838, 152587.890625
839, 152349.47204589844
840, 151634.21630859375
841, 152111.05346679688
842, 152349.47204589844
843, 151872.6348876953
844, 152826.30920410156
845, 151872.6348876953
846, 154495.2392578125
847, 152826.30920410156
848, 151872.6348876953
849, 152587.890625
850, 152587.890625
851, 152111.05346679688
852, 152826.30920410156
853, 152349.47204589844
854, 151634.21630859375
855, 153064.72778320312
856, 152349.47204589844
857, 152349.47204589844
858, 152587.890625
859, 151395.7977294922
860, 152111.05346679688
861, 153064.72778320312
862, 150918.96057128906
863, 152587.890625
864, 152349.47204589844
865, 151872.6348876953
866, 152826.30920410156
867, 152349.47204589844
868, 152587.890625
869, 152826.30920410156
870, 152349.47204589844
871, 162124.6337890625
872, 147581.1004638672
873, 147581.1004638672
874, 148296.35620117188
875, 147581.1004638672
876, 147104.26330566406
877, 148057.9376220703
878, 147819.51904296875
879, 147104.26330566406
880, 147581.1004638672
881, 147342.68188476562
882, 147342.68188476562
883, 147819.51904296875
884, 146865.8447265625
885, 148057.9376220703
886, 147819.51904296875
887, 147342.68188476562
888, 147819.51904296875
889, 147819.51904296875
890, 147104.26330566406
891, 147819.51904296875
892, 146865.8447265625
893, 147819.51904296875
894, 148296.35620117188
895, 146865.8447265625
896, 147342.68188476562
897, 149965.2862548828
898, 146865.8447265625
899, 147819.51904296875
900, 147104.26330566406
901, 147104.26330566406
902, 148057.9376220703
903, 147342.68188476562
904, 148057.9376220703
905, 148296.35620117188
906, 146865.8447265625
907, 147581.1004638672
908, 147819.51904296875
909, 146627.42614746094
910, 147581.1004638672
911, 147342.68188476562
912, 146865.8447265625
913, 148296.35620117188
914, 147342.68188476562
915, 147342.68188476562
916, 147581.1004638672
917, 146865.8447265625
918, 147819.51904296875
919, 148057.9376220703
920, 146627.42614746094
921, 148057.9376220703
922, 147342.68188476562
923, 149726.86767578125
924, 147819.51904296875
925, 147342.68188476562
926, 147581.1004638672
927, 148057.9376220703
928, 146865.8447265625
929, 147581.1004638672
930, 147342.68188476562
931, 147104.26330566406
932, 147819.51904296875
933, 147819.51904296875
934, 147104.26330566406
935, 147819.51904296875
936, 147104.26330566406
937, 147581.1004638672
938, 148296.35620117188
939, 147104.26330566406
940, 147581.1004638672
941, 147819.51904296875
942, 147104.26330566406
943, 148057.9376220703
944, 147104.26330566406
945, 146865.8447265625
946, 147342.68188476562
947, 147104.26330566406
948, 147581.1004638672
949, 157833.09936523438
950, 142812.72888183594
951, 142574.31030273438
952, 142335.8917236328
953, 142812.72888183594
954, 143527.98461914062
955, 142574.31030273438
956, 142097.47314453125
957, 143766.4031982422
958, 142812.72888183594
959, 143289.56604003906
960, 142812.72888183594
961, 142574.31030273438
962, 143527.98461914062
963, 143051.1474609375
964, 143051.1474609375
965, 143051.1474609375
966, 143051.1474609375
967, 142812.72888183594
968, 143289.56604003906
969, 142574.31030273438
970, 143289.56604003906
971, 143527.98461914062
972, 142574.31030273438
973, 142812.72888183594
974, 142574.31030273438
975, 142812.72888183594
976, 145912.17041015625
977, 142812.72888183594
978, 142812.72888183594
979, 143527.98461914062
980, 142574.31030273438
981, 142812.72888183594
982, 143051.1474609375
983, 142812.72888183594
984, 143527.98461914062
985, 143527.98461914062
986, 143051.1474609375
987, 143527.98461914062
988, 143289.56604003906
989, 142812.72888183594
990, 143527.98461914062
991, 143289.56604003906
992, 143766.4031982422
993, 143289.56604003906
994, 142812.72888183594
995, 143051.1474609375
996, 143766.4031982422
997, 142812.72888183594
998, 144243.2403564453
999, 143051.1474609375
1000, 143766.4031982422
1001, 143527.98461914062
1002, 143527.98461914062
1003, 145435.33325195312
1004, 143766.4031982422
1005, 142335.8917236328
1006, 143289.56604003906
1007, 143289.56604003906
1008, 143289.56604003906
1009, 142812.72888183594
1010, 143527.98461914062
1011, 142574.31030273438
1012, 143766.4031982422
1013, 142812.72888183594
1014, 143527.98461914062
1015, 143289.56604003906
1016, 142812.72888183594
1017, 143289.56604003906
1018, 143289.56604003906
1019, 141859.0545654297
1020, 143766.4031982422
1021, 143289.56604003906
1022, 143051.1474609375
1023, 143289.56604003906
1024, 143051.1474609375
1025, 143051.1474609375
1026, 143766.4031982422
1027, 142097.47314453125
1028, 143527.98461914062
1029, 143289.56604003906
1030, 152111.05346679688
1031, 138998.03161621094
1032, 138998.03161621094
1033, 138521.1944580078
1034, 139474.86877441406
1035, 138759.61303710938
1036, 138998.03161621094
1037, 139236.4501953125
1038, 139236.4501953125
1039, 138521.1944580078
1040, 139236.4501953125
1041, 138521.1944580078
1042, 139713.28735351562
1043, 139474.86877441406
1044, 139713.28735351562
1045, 139713.28735351562
1046, 139713.28735351562
1047, 138759.61303710938
1048, 139951.7059326172
1049, 138759.61303710938
1050, 139713.28735351562
1051, 139236.4501953125
1052, 138998.03161621094
1053, 139474.86877441406
1054, 139713.28735351562
1055, 138521.1944580078
1056, 140428.5430908203
1057, 138759.61303710938
1058, 139713.28735351562
1059, 138998.03161621094
1060, 138998.03161621094
1061, 139236.4501953125
1062, 139474.86877441406
1063, 138282.77587890625
1064, 139713.28735351562
1065, 139236.4501953125
1066, 139236.4501953125
1067, 146150.5889892578
1068, 139236.4501953125
1069, 138998.03161621094
1070, 139951.7059326172
1071, 138759.61303710938
1072, 139951.7059326172
1073, 139713.28735351562
1074, 138998.03161621094
1075, 139474.86877441406
1076, 139951.7059326172
1077, 138521.1944580078
1078, 140190.12451171875
1079, 138521.1944580078
1080, 138998.03161621094
1081, 139474.86877441406
1082, 138998.03161621094
1083, 139236.4501953125
1084, 139474.86877441406
1085, 141143.798828125
1086, 139951.7059326172
1087, 138998.03161621094
1088, 138759.61303710938
1089, 139474.86877441406
1090, 139474.86877441406
1091, 138521.1944580078
1092, 139951.7059326172
1093, 139236.4501953125
1094, 139474.86877441406
1095, 139236.4501953125
1096, 139236.4501953125
1097, 139236.4501953125
1098, 139713.28735351562
1099, 138282.77587890625
1100, 139951.7059326172
1101, 138998.03161621094
1102, 139236.4501953125
1103, 139713.28735351562
1104, 138998.03161621094
1105, 138521.1944580078
1106, 139236.4501953125
1107, 138521.1944580078
1108, 139951.7059326172
1109, 139474.86877441406
1110, 138998.03161621094
1111, 139474.86877441406
1112, 139236.4501953125
1113, 147342.68188476562
1114, 135898.59008789062
1115, 134944.91577148438
1116, 135660.17150878906
1117, 135421.7529296875
1118, 134468.07861328125
1119, 135183.33435058594
1120, 135183.33435058594
1121, 135421.7529296875
1122, 135660.17150878906
1123, 135183.33435058594
1124, 134944.91577148438
1125, 135898.59008789062
1126, 135421.7529296875
1127, 135183.33435058594
1128, 135898.59008789062
1129, 134468.07861328125
1130, 135898.59008789062
1131, 135183.33435058594
1132, 135183.33435058594
1133, 135183.33435058594
1134, 135183.33435058594
1135, 134706.4971923828
1136, 135421.7529296875
1137, 134944.91577148438
1138, 135660.17150878906
1139, 135660.17150878906
1140, 134944.91577148438
1141, 144720.07751464844
1142, 135898.59008789062
1143, 134706.4971923828
1144, 135898.59008789062
1145, 135660.17150878906
1146, 135660.17150878906
1147, 135183.33435058594
1148, 134944.91577148438
1149, 135183.33435058594
1150, 135660.17150878906
1151, 134229.6600341797
1152, 135421.7529296875
1153, 135421.7529296875
1154, 134944.91577148438
1155, 135183.33435058594
1156, 135183.33435058594
1157, 134468.07861328125
1158, 135898.59008789062
1159, 134706.4971923828
1160, 135898.59008789062
1161, 135660.17150878906
1162, 135421.7529296875
1163, 135421.7529296875
1164, 135898.59008789062
1165, 134706.4971923828
1166, 135898.59008789062
1167, 134944.91577148438
1168, 135183.33435058594
1169, 135421.7529296875
1170, 137805.93872070312
1171, 135183.33435058594
1172, 135660.17150878906
1173, 134706.4971923828
1174, 135660.17150878906
1175, 135183.33435058594
1176, 135183.33435058594
1177, 135183.33435058594
1178, 135421.7529296875
1179, 134706.4971923828
1180, 136137.0086669922
1181, 135421.7529296875
1182, 135660.17150878906
1183, 135660.17150878906
1184, 135660.17150878906
1185, 135660.17150878906
1186, 136375.42724609375
1187, 135183.33435058594
1188, 136137.0086669922
1189, 135421.7529296875
1190, 135183.33435058594
1191, 135183.33435058594
1192, 135183.33435058594
1193, 135183.33435058594
1194, 135898.59008789062
1195, 134706.4971923828
1196, 135660.17150878906
1197, 134944.91577148438
1198, 144958.49609375
1199, 132083.89282226562
1200, 131845.47424316406
1201, 131368.63708496094
1202, 132083.89282226562
1203, 131368.63708496094
1204, 131607.0556640625
1205, 132083.89282226562
1206, 131368.63708496094
1207, 131845.47424316406
1208, 132083.89282226562
1209, 130891.79992675781
1210, 132083.89282226562
1211, 131607.0556640625
1212, 131845.47424316406
1213, 131845.47424316406
1214, 132083.89282226562
1215, 131368.63708496094
1216, 132560.72998046875
1217, 130891.79992675781
1218, 131607.0556640625
1219, 131368.63708496094
1220, 131130.21850585938
1221, 131368.63708496094
1222, 132083.89282226562
1223, 130891.79992675781
1224, 131607.0556640625
1225, 146865.8447265625
1226, 131130.21850585938
1227, 133752.82287597656
1228, 131368.63708496094
1229, 131607.0556640625
1230, 131845.47424316406
1231, 131130.21850585938
1232, 131845.47424316406
1233, 131607.0556640625
1234, 130891.79992675781
1235, 131607.0556640625
1236, 132083.89282226562
1237, 131368.63708496094
1238, 132560.72998046875
1239, 130891.79992675781
1240, 132083.89282226562
1241, 132083.89282226562
1242, 131368.63708496094
1243, 131368.63708496094
1244, 131607.0556640625
1245, 131130.21850585938
1246, 132083.89282226562
1247, 131368.63708496094
1248, 131845.47424316406
1249, 132083.89282226562
1250, 131607.0556640625
1251, 131845.47424316406
1252, 132083.89282226562
1253, 131130.21850585938
1254, 132083.89282226562
1255, 131368.63708496094
1256, 131845.47424316406
